city_ascii,lat,lng,country
Mangha,23.3700,98.9892,China
Millbury,42.1925,-71.7741,United States
Andarai,-12.8069,-41.3308,Brazil
Motupe,-6.1519,-79.7142,Peru
Kawatana,33.0728,129.8614,Japan
Kollipara,16.2877,80.7519,India
Cobh,51.8510,-8.2967,Ireland
Altos del Rosario,8.7914,-74.1636,Colombia
Kuleshovka,47.0794,39.5378,Russia
Pierrelatte,44.3775,4.6961,France
Sao Joao do Triunfo,-25.6828,-50.2969,Brazil
Hinabangan,11.7000,125.0667,Philippines
Jimbolia,45.7917,20.7222,Romania
Schermbeck,51.6950,6.8756,Germany
Bergen,54.4167,13.4333,Germany
Massaranduba,-7.2000,-35.7889,Brazil
Blegny,50.6667,5.7333,Belgium
Yongcong,26.0451,109.1327,China
San Pedro Pochutla,15.7463,-96.4652,Mexico
Tamsaout,29.5374,-8.8584,Morocco
Saugeen Shores,44.4333,-81.3667,Canada
Hickory Hills,41.7248,-87.8281,United States
Tavsanli,39.5461,29.4922,Turkey
Quartucciu,39.2529,9.1762,Italy
Meruoca,-3.5419,-40.4550,Brazil
Margraten,50.8225,5.8203,Netherlands
Quata,-22.2475,-50.6983,Brazil
Robinson,40.4578,-80.1334,United States
Beach Park,42.4261,-87.8584,United States
Ad Duraykish,34.8969,36.1346,Syria
Burglengenfeld,49.2061,12.0409,Germany
Bully-les-Mines,50.4419,2.7244,France
Winsum,53.3312,6.5157,Netherlands
East Milton,30.6175,-86.9636,United States
Satuba,-9.5628,-35.8239,Brazil
Camapua,-19.5308,-54.0439,Brazil
Grammichele,37.2167,14.6333,Italy
Hunxe,51.6417,6.7672,Germany
Birstall,52.6736,-1.1200,United Kingdom
Fontenay-le-Comte,46.4669,-0.8064,France
Weissenhorn,48.3044,10.1593,Germany
Cidelandia,-5.1739,-47.7819,Brazil
Lanuza,9.2342,126.0644,Philippines
San Jorge,14.9253,-89.5897,Guatemala
Patiram,25.3167,88.7500,India
Ihtiman,42.4374,23.8164,Bulgaria
Sharonville,39.2825,-84.4071,United States
Lappersdorf,49.0525,12.0903,Germany
West Freehold,40.2324,-74.2943,United States
Dinant,50.2564,4.9136,Belgium
Middlesex,40.5744,-74.5011,United States
Thompson,55.7433,-97.8553,Canada
Gopalnagar,22.8289,88.2139,India
Quierschied,49.3167,7.0500,Germany
Bunhe,48.2206,38.2739,Ukraine
Castelfranco di Sotto,43.7000,10.7500,Italy
Spring Creek,40.7386,-115.5971,United States
St. James,40.8761,-73.1521,United States
Vigodarzere,45.4500,11.8833,Italy
Nikolayevsk,50.0167,45.4500,Russia
Maumee,41.5696,-83.6636,United States
Caldeirao Grande,-11.0200,-40.3028,Brazil
Alto Parana,-23.1289,-52.3189,Brazil
Lawrenceburg,38.0332,-84.9032,United States
Brevard,35.2439,-82.7264,United States
Saint-Paul-les-Dax,43.7256,-1.0528,France
Erbach,48.3281,9.8878,Germany
Sao Pedro do Piaui,-5.9289,-42.7189,Brazil
Bad Laasphe,50.9303,8.4167,Germany
Itapagipe,-19.9089,-49.3808,Brazil
Llanes,43.4214,-4.7564,Spain
Salzano,45.5333,12.1167,Italy
Eloxochitlan,18.5088,-96.9227,Mexico
Sternberk,49.7305,17.2989,Czechia
Beyne-Heusay,50.6167,5.6500,Belgium
Monte Alegre de Sergipe,-10.0269,-37.5619,Brazil
Lavaltrie,45.8833,-73.2833,Canada
Mantenopolis,-18.8628,-41.1228,Brazil
Alto Longa,-5.2508,-42.2100,Brazil
Caldas,-21.9239,-46.3858,Brazil
Lengede,52.2049,10.3078,Germany
Okinoshima,36.2000,133.3167,Japan
Ixcatepec,21.2333,-98.0000,Mexico
Nicosia,37.7500,14.4000,Italy
Santa Coloma de Farnes,41.8624,2.6654,Spain
Arcadia,43.0871,-77.0857,United States
Glubczyce,50.2000,17.8333,Poland
Lorsch,49.6539,8.5675,Germany
Kankandighi,21.9744,88.4659,India
Cajabamba,-7.6237,-78.0460,Peru
Hosbach,50.0000,9.2000,Germany
San Martino di Lupari,45.6557,11.8594,Italy
Santa Luzia,-15.4289,-39.3339,Brazil
Adams,40.7092,-80.0120,United States
Talne,48.8863,30.7027,Ukraine
Trogir,43.5167,16.2500,Croatia
Bergen,52.8103,9.9611,Germany
Virgem da Lapa,-16.8039,-42.3428,Brazil
Crevalcore,44.7167,11.1500,Italy
Kirchheim bei Munchen,48.1766,11.7556,Germany
Dakit,10.0600,125.1606,Philippines
Gran,60.4411,10.4956,Norway
Trubchevsk,52.5833,33.7667,Russia
Torredonjimeno,37.7667,-3.9500,Spain
Sunjiayan,27.8776,108.3073,China
Peabiru,-23.9128,-52.3428,Brazil
Rio de Contas,-13.5789,-41.8108,Brazil
Cossimbazar,24.1200,88.2800,India
Montefiascone,42.5333,12.0333,Italy
Paranhos,-23.8928,-55.4308,Brazil
Zelzate,51.1975,3.8139,Belgium
Vicovu de Sus,47.9258,25.6800,Romania
Samorin,48.0267,17.3117,Slovakia
Masangshy,42.9289,75.3019,Kazakhstan
Beverstedt,53.4340,8.8183,Germany
Saint-Martin-de-Crau,43.6397,4.8125,France
Kastoria,40.5181,21.2688,Greece
Fenton,52.9977,-2.1578,United Kingdom
Soddy-Daisy,35.2571,-85.1739,United States
Melilli,37.1833,15.1167,Italy
Afir,36.7676,3.7029,Algeria
Terra Boa,-12.3919,-38.6250,Brazil
Moberly,39.4190,-92.4365,United States
Plougastel-Daoulas,48.3725,-4.3706,France
Port Clinton,41.5096,-82.9385,United States
Zhukovo,55.0333,36.7500,Russia
Hochstadt an der Aisch,49.7056,10.8058,Germany
Canton,40.5632,-90.0409,United States
Agua Blanca,14.4833,-89.6494,Guatemala
Urucuia,-16.1328,-45.7419,Brazil
San Javier,-30.5833,-59.9500,Argentina
Grez-Doiceau,50.7333,4.7000,Belgium
San Gennaro Vesuviano,40.8667,14.5333,Italy
Waianae,21.4569,-158.1759,United States
Qingxicun,24.5300,116.5904,China
Baras,13.6667,124.3667,Philippines
Vadnais Heights,45.0570,-93.0748,United States
Wood Dale,41.9666,-87.9807,United States
Wolsztyn,52.1167,16.1167,Poland
Ugo,39.1994,140.4131,Japan
Nidzica,53.3583,20.4250,Poland
Montespertoli,43.6500,11.0833,Italy
Moralzarzal,40.6750,-3.9694,Spain
Haaren,50.7956,6.1269,Germany
Brecksville,41.3079,-81.6193,United States
Aghbala,32.4806,-5.6450,Morocco
Ban Mae Kaluang,19.0778,99.9270,Thailand
Frias,-28.6496,-65.1500,Argentina
Bad Soden-Salmunster,50.2833,9.3667,Germany
Eichenau,48.1667,11.3167,Germany
Saarwellingen,49.3542,6.8050,Germany
New Providence,40.6996,-74.4034,United States
Drobak,59.6667,10.6333,Norway
Maribondo,-9.5769,-36.3050,Brazil
Quatis,-22.4069,-44.2578,Brazil
Krumbach,48.2431,10.3633,Germany
Ettenheim,48.2556,7.8119,Germany
Sidi Yahia,30.4969,-8.8211,Morocco
Itapetim,-7.3778,-37.1900,Brazil
Kaharlyk,49.8522,30.8092,Ukraine
Ban Bung Kha,16.1675,104.6408,Thailand
Shangping,25.0897,113.0395,China
Shiloh,38.5534,-89.9160,United States
Pfullendorf,47.9242,9.2567,Germany
Rantoul,40.3031,-88.1549,United States
High River,50.5808,-113.8744,Canada
San Marco in Lamis,41.7117,15.6350,Italy
Colonial Park,40.2997,-76.8068,United States
Serra Branca,-7.4828,-36.6650,Brazil
Manerbio,45.3667,10.1333,Italy
Tianguistengo,20.7278,-98.6289,Mexico
Spiez,46.6831,7.6664,Switzerland
Sabana Iglesia,19.3300,-70.7500,Dominican Republic
Broadlands,39.0168,-77.5167,United States
Marly,50.3489,3.5442,France
Presidente Bernardes,-22.0061,-51.5531,Brazil
Carluke,55.7340,-3.8340,United Kingdom
Betanzos,43.2792,-8.2106,Spain
Feldbach,46.9550,15.8883,Austria
Genas,45.7314,5.0022,France
Lourdes,43.0950,-0.0453,France
Mario Campos,-20.0558,-44.1878,Brazil
Kingston,41.9862,-70.7482,United States
Panchgani,17.9200,73.8200,India
Talanga,14.4000,-87.0833,Honduras
Washington,38.6587,-87.1591,United States
Hazel Crest,41.5732,-87.6899,United States
Price,39.6040,-110.8004,United States
Mqam at Tolba,33.9375,-6.2544,Morocco
Vitry-le-Francois,48.7247,4.5844,France
LaBelle,26.7219,-81.4506,United States
Arruda dos Vinhos,38.9833,-9.0667,Portugal
Busra al Harir,32.8425,36.3400,Syria
Reeuwijk,52.0481,4.7203,Netherlands
Primavera,-8.3378,-35.3550,Brazil
Trebur,49.9242,8.4092,Germany
Creutzwald,49.2053,6.6958,France
Vernouillet,48.7208,1.3606,France
Charlton,42.1351,-71.9680,United States
Landau an der Isar,48.6749,12.6913,Germany
Jardim de Piranhas,-6.3789,-37.3519,Brazil
Chalma,21.2167,-98.4000,Mexico
Urupes,-21.2019,-49.2900,Brazil
Ilamatlan,20.7833,-98.4500,Mexico
Chanaral,-26.3479,-70.6224,Chile
Calderara di Reno,44.5639,11.2719,Italy
Alexandria,-6.4128,-38.0158,Brazil
Alpena,45.0740,-83.4399,United States
Knittelfeld,47.2150,14.8294,Austria
Mechtras,36.5448,4.0049,Algeria
Chateaudun,48.0708,1.3378,France
Roudnice nad Labem,50.4254,14.2618,Czechia
Loningen,52.7360,7.7579,Germany
Ketsch,49.3658,8.5336,Germany
Tezze sul Brenta,45.6862,11.7042,Italy
Patti,38.1333,14.9667,Italy
Kussnacht,47.0828,8.4408,Switzerland
Gricignano d'Aversa,40.9833,14.2333,Italy
Conway,28.4968,-81.3316,United States
Kettering,38.8888,-76.7890,United States
Lavagna,44.3122,9.3417,Italy
Woudenberg,52.0806,5.4164,Netherlands
Libertad,8.5583,124.3500,Philippines
Aguas Vermelhas,-15.7469,-41.4600,Brazil
Dok Kham Tai,19.1620,99.9926,Thailand
Arendonk,51.3203,5.0864,Belgium
Mayenne,48.3031,-0.6136,France
Manati,10.4481,-74.9592,Colombia
Nules,39.8525,-0.1506,Spain
Rocky Point,40.9357,-72.9364,United States
Matias Barbosa,-21.8689,-43.3189,Brazil
Porto Esperidiao,-15.8528,-58.4600,Brazil
Loreto,43.4403,13.6074,Italy
Kissane Ltouqi,34.6000,-5.0833,Morocco
Casale sul Sile,45.5988,12.3243,Italy
Sant Sadurni d'Anoia,41.4261,1.7850,Spain
Keisen,33.5789,130.6781,Japan
Neunkirchen,47.7269,16.0817,Austria
Pervomaysk,54.8689,43.8028,Russia
Lavello,41.0500,15.8000,Italy
Elizabethton,36.3367,-82.2369,United States
Wauconda,42.2748,-88.1359,United States
Lake Forest Park,47.7574,-122.2865,United States
Quattro Castella,44.6333,10.4667,Italy
Gex,46.3333,6.0578,France
Vicuna,-30.0167,-70.7000,Chile
Schuttorf,52.3167,7.2167,Germany
Brunn am Gebirge,48.1069,16.2842,Austria
Zehdenick,52.9831,13.3331,Germany
Avenal,36.0311,-120.1162,United States
Buchloe,48.0375,10.7250,Germany
Fereydunshahr,32.9411,50.1211,Iran
Rogers,45.1865,-93.5783,United States
Formello,42.0833,12.4000,Italy
Marshall,44.4488,-95.7897,United States
Union de Tula,19.9570,-104.2680,Mexico
Rionero in Vulture,40.9167,15.6667,Italy
Varzea Nova,-11.2589,-40.9419,Brazil
Saint-Orens-de-Gameville,43.5514,1.5342,France
Jensen Beach,27.2438,-80.2423,United States
Jimboomba,-27.8300,153.0313,Australia
Aguilar,37.5167,-4.6500,Spain
Fruita,39.1549,-108.7307,United States
Homosassa Springs,28.8118,-82.5392,United States
Rio Casca,-20.2258,-42.6508,Brazil
Severn,44.7500,-79.5167,Canada
Mutterstadt,49.4417,8.3561,Germany
Friedland,51.4167,9.9333,Germany
Middlesborough,36.6127,-83.7227,United States
Bad Durrheim,48.0167,8.5333,Germany
Tenente Portela,-27.3708,-53.7578,Brazil
Kaspi,41.9250,44.4222,Georgia
Abre Campo,-20.3008,-42.4778,Brazil
Harnes,50.4450,2.9058,France
Les Ponts-de-Ce,47.4244,-0.5253,France
Wake,34.8028,134.1575,Japan
Tirmaigiri,16.7230,79.3374,India
Wehr,47.6331,7.9042,Germany
Red Oak,32.5207,-96.7864,United States
Olivehurst,39.0817,-121.5549,United States
Pendencias,-5.2600,-36.7219,Brazil
Big Bear City,34.2536,-116.7903,United States
Bichkunda,18.4000,77.7167,India
Muisne,0.6100,-80.0200,Ecuador
Wernau,48.6886,9.4222,Germany
Pont-Sainte-Maxence,49.3011,2.6036,France
Brig-Glis,46.3159,7.9876,Switzerland
Marion,35.6774,-82.0013,United States
Rommerskirchen,51.0347,6.6914,Germany
San Jacinto del Cauca,8.2497,-74.7200,Colombia
Fortuna,40.5862,-124.1419,United States
Santa Fe,29.3892,-95.1005,United States
North Valley,35.1736,-106.6231,United States
Chiampo,45.5500,11.2833,Italy
Khoyniki,51.9000,29.9667,Belarus
Itano,34.1442,134.4625,Japan
Ruza,55.6989,36.1953,Russia
Araruna,-23.9319,-52.4958,Brazil
San Clemente,15.7167,120.3667,Philippines
Develi,38.3886,35.4925,Turkey
Schinnen,50.9428,5.8894,Netherlands
Lindale,32.4934,-95.4069,United States
Oboyan,51.2088,36.2637,Russia
Dores do Indaia,-19.4628,-45.6019,Brazil
Akhty,41.4647,47.7400,Russia
Verona,40.8323,-74.2430,United States
Inawashiro,37.5578,140.1047,Japan
Capaci,38.1667,13.2333,Italy
Keerbergen,51.0031,4.6311,Belgium
Englewood,39.8644,-84.3071,United States
Lakeland South,47.2784,-122.2830,United States
Washington,40.1740,-80.2466,United States
Le Relecq-Kerhuon,48.4086,-4.3969,France
Jasper,33.8503,-87.2708,United States
Golyshmanovo,56.3819,68.3715,Russia
Short Hills,40.7389,-74.3278,United States
Calcinaia,43.6835,10.6165,Italy
Huron,44.3622,-98.2102,United States
Amilly,47.9731,2.7703,France
Itapui,-22.2333,-48.7192,Brazil
Tauberbischofsheim,49.6225,9.6628,Germany
El Tabo,-33.4500,-71.6667,Chile
Sault Ste. Marie,46.4817,-84.3723,United States
Bollnas,61.3484,16.3883,Sweden
Velilla de San Antonio,40.3667,-3.4833,Spain
Aconibe,1.3000,10.9333,Equatorial Guinea
Pritzwalk,53.1497,12.1831,Germany
Nemours,48.2686,2.6936,France
Saka,34.3414,132.5139,Japan
Mozarlandia,-14.7450,-50.5708,Brazil
Serrolandia,-11.4158,-40.3019,Brazil
Espita,21.0128,-88.3047,Mexico
Qigexingcun,42.0172,86.3027,China
Plattling,48.7767,12.8736,Germany
Shanyincun,37.9151,114.4126,China
Andover,37.6869,-97.1354,United States
Rosas,2.2600,-76.7400,Colombia
Kalikiri,13.6333,78.8000,India
Carapebus,-22.1869,-41.6608,Brazil
Buchs,47.1656,9.4711,Switzerland
Luis Antonio,-21.5550,-47.7044,Brazil
Dossenheim,49.4492,8.6722,Germany
Gmunden,47.9181,13.7994,Austria
Matsushima,38.3736,141.0610,Japan
Brookside,39.6666,-75.7153,United States
Tahannawt,31.3514,-7.9508,Morocco
Arara,-6.8278,-35.7578,Brazil
Veyrier,46.1667,6.1833,Switzerland
Ceuti,38.0789,-1.2722,Spain
South Park Township,40.2989,-79.9944,United States
South Park,40.2989,-79.9944,United States
Paripueira,-9.4650,-35.5519,Brazil
Paso de los Toros,-32.8181,-56.5064,Uruguay
Zelenodolsk,47.5631,33.6524,Ukraine
Crissiumal,-27.5000,-54.1008,Brazil
Tachov,49.7954,12.6337,Czechia
Mountain Park,33.8458,-84.1313,United States
Carpenedolo,45.3654,10.4323,Italy
Ubstadt-Weiher,49.1656,8.6250,Germany
Eiras,40.2421,-8.4240,Portugal
Grimstad,58.3405,8.5934,Norway
Valdemorillo,40.5017,-4.0667,Spain
Varazze,44.3600,8.5766,Italy
Carpinteria,34.3962,-119.5118,United States
Santa Marcela,18.2833,121.4333,Philippines
Shibam,15.9269,48.6267,Yemen
Soyaniquilpan,19.9892,-99.4361,Mexico
Santa Filomena,-8.1628,-40.6158,Brazil
Bozuyuk,39.9078,30.0367,Turkey
Gueret,46.1706,1.8683,France
Mogeiro,-7.2989,-35.4789,Brazil
Joaquin V. Gonzalez,-25.1171,-64.1247,Argentina
San Jose de Maipo,-33.6333,-70.3667,Chile
Besigheim,48.9989,9.1414,Germany
Glenn Heights,32.5506,-96.8548,United States
Pegnitz,49.7564,11.5450,Germany
Jaca,42.5500,-0.5500,Spain
Ribeira Brava,32.6722,-17.0639,Portugal
Powell,40.1684,-83.0826,United States
Sainte-Sophie,45.8200,-73.9000,Canada
Itagi,-14.1628,-40.0058,Brazil
Diosd,47.4042,18.9458,Hungary
Peddakurapadu,16.4833,80.2667,India
Palombara Sabina,42.0667,12.7667,Italy
Cavallino,40.3102,18.2022,Italy
Autun,46.9511,4.2986,France
Plouzane,48.3800,-4.6006,France
Friesenheim,48.3731,7.8833,Germany
Rodental,50.2883,11.0276,Germany
Tonosho,35.8372,140.6689,Japan
Karakocan,38.9551,40.0375,Turkey
Wasserburg am Inn,48.0608,12.2333,Germany
Lyndhurst,41.5172,-81.4922,United States
North Walsham,52.8214,1.3861,United Kingdom
Cesky Krumlov,48.8110,14.3152,Czechia
Artondale,47.3024,-122.6391,United States
Yakage,34.6278,133.5872,Japan
Cerro Largo,-28.1489,-54.7378,Brazil
Glenn Dale,38.9833,-76.8040,United States
Western Springs,41.8022,-87.9006,United States
Okmulgee,35.6136,-96.0069,United States
Luderitz,-26.6478,15.1578,Namibia
Nova Veneza,-28.6369,-49.4978,Brazil
DeRidder,30.8467,-93.2931,United States
Kamikawa,36.2139,139.1019,Japan
Flitwick,52.0038,-0.4966,United Kingdom
Bugugoucun,41.6904,117.4483,China
Azle,32.8955,-97.5379,United States
Newtown,39.9920,-75.4106,United States
Vidalia,32.2125,-82.4019,United States
Swansea,38.5507,-89.9859,United States
Moss Point,30.4240,-88.5289,United States
Oudenbosch,51.5892,4.5239,Netherlands
Nordestina,-10.8228,-39.4278,Brazil
Fort Morgan,40.2538,-103.7909,United States
Moissac,44.1047,1.0853,France
Itirucu,-13.5319,-40.1500,Brazil
Dardenne Prairie,38.7566,-90.7320,United States
Tanagura,37.0297,140.3797,Japan
Castiglion Fiorentino,43.3439,11.9189,Italy
Bischwiller,48.7664,7.8569,France
Cowdenbeath,56.1100,-3.3500,United Kingdom
Kasumkent,41.6667,48.1333,Russia
Bad Salzdetfurth,52.0578,10.0058,Germany
Ficarazzi,38.0923,13.4639,Italy
Moorreesburg,-33.1500,18.6667,South Africa
Porto Recanati,43.4299,13.6649,Italy
Jitauna,-14.0189,-39.8889,Brazil
As,50.2240,12.1951,Czechia
Picana,39.4361,-0.4350,Spain
Demerval Lobao,-5.3578,-42.6758,Brazil
Bombarral,39.2667,-9.1500,Portugal
Trebaseleghe,45.5833,12.0500,Italy
River Ridge,29.9593,-90.2202,United States
Neustadt,49.5800,10.6089,Germany
Chiroqchi,39.0336,66.5739,Uzbekistan
Al Muzayrib,32.7109,36.0266,Syria
Newark,43.0418,-77.0930,United States
Engenheiro Paulo de Frontin,-22.5500,-43.6778,Brazil
Cremlingen,52.2489,10.6542,Germany
Puerto San Martin,-32.7167,-60.7333,Argentina
Dinklage,52.6622,8.1250,Germany
Aubergenville,48.9583,1.8550,France
Van Buren,43.1211,-76.3591,United States
Sitio do Mato,-13.0850,-43.4650,Brazil
Retirolandia,-11.4950,-39.4258,Brazil
Medway,42.1535,-71.4291,United States
Dalby,-27.1813,151.2661,Australia
Mounds View,45.1071,-93.2076,United States
Berezne,51.0000,26.7500,Ukraine
Jefferson,34.1373,-83.6021,United States
Reggada,29.5716,-9.6972,Morocco
Saint-Charles-Borromee,46.0500,-73.4667,Canada
Zella-Mehlis,50.6597,10.6669,Germany
Fene,43.4667,-8.1667,Spain
Capo d'Orlando,38.1500,14.7333,Italy
Hullhorst,52.2833,8.6667,Germany
Hashikami,40.4525,141.6211,Japan
Velen,51.8939,6.9897,Germany
Carros,43.7725,7.1933,France
Nosivka,50.9300,31.5800,Ukraine
Motobu,26.6581,127.8981,Japan
Berkeley Heights,40.6764,-74.4244,United States
Parvomay,42.0956,25.2189,Bulgaria
Zandhoven,51.2136,4.6600,Belgium
Ban Chorakhe Samphan,14.3258,99.8623,Thailand
Bocholt,51.1722,5.5794,Belgium
Turbihal,15.7614,76.5964,India
Portage La Prairie,49.9728,-98.2919,Canada
Cocotitlan,19.2167,-98.8500,Mexico
Ruti,47.2614,8.8556,Switzerland
Wiesmoor,53.4000,7.7333,Germany
Kiiminki,65.1333,25.7750,Finland
Usumatlan,14.9489,-89.7767,Guatemala
Beyla,8.6870,-8.6570,Guinea
Rochester,42.6866,-83.1198,United States
Solana Beach,32.9942,-117.2575,United States
Borodyanka,50.6439,29.9339,Ukraine
Sendenhorst,51.8439,7.8278,Germany
Nesconset,40.8467,-73.1522,United States
Richton Park,41.4816,-87.7387,United States
Franconia,40.3055,-75.3590,United States
Seravezza,44.0000,10.2333,Italy
Cacu,-18.5569,-51.1308,Brazil
Slobozhanske,48.5342,35.0749,Ukraine
Montegranaro,43.2332,13.6322,Italy
Trzebnica,51.3050,17.0614,Poland
Chulumani,-16.4102,-67.5255,Bolivia
Calcinato,45.4581,10.4146,Italy
Svirsk,53.0833,103.3333,Russia
Panjipara,26.1369,88.0132,India
Comines,50.7611,3.0078,France
Cairo Montenotte,44.3979,8.2778,Italy
Herbrechtingen,48.6253,10.1739,Germany
Palos Verdes Estates,33.7871,-118.3976,United States
Pontecorvo,41.4626,13.6676,Italy
Campo de Criptana,39.4000,-3.1167,Spain
Lebedyn,50.5831,34.4823,Ukraine
Manching,48.7186,11.4972,Germany
Sarria,42.7833,-7.4167,Spain
Novouzensk,50.4500,48.1500,Russia
Ulvila,61.4292,21.8750,Finland
Shin'onsen,35.6233,134.4492,Japan
Esneux,50.5333,5.5667,Belgium
Mahao,26.8675,108.3267,China
Gvardeysk,54.6500,21.0667,Russia
Richland,40.4491,-75.3362,United States
San Biagio di Callalta,45.6867,12.3815,Italy
Woodinville,47.7569,-122.1478,United States
Serra Azul,-21.3108,-47.5658,Brazil
El Kansera,34.0419,-5.9272,Morocco
Bergen,51.5992,6.0336,Netherlands
Sillamae,59.3931,27.7742,Estonia
Ostringen,49.2194,8.7108,Germany
Alto Alegre dos Parecis,-12.1278,-61.8508,Brazil
Damaishan,24.5038,112.2797,China
Manorville,40.8575,-72.7915,United States
Abrera,41.5165,1.9024,Spain
Giporlos,11.1167,125.4500,Philippines
Apricena,41.7846,15.4436,Italy
Beverungen,51.6628,9.3725,Germany
Bellefontaine,40.3627,-83.7630,United States
Bridgnorth,52.5350,-2.4195,United Kingdom
Timberlake,37.3167,-79.2482,United States
Kent,41.4735,-73.7319,United States
Castelnuovo di Verona,45.4333,10.7667,Italy
Erbaa,40.6667,36.5667,Turkey
Radomir,42.5457,22.9623,Bulgaria
Morbegno,46.1333,9.5667,Italy
Sabinov,49.1000,21.1000,Slovakia
Channahon,41.4213,-88.2593,United States
Plaza Huincul,-38.9338,-69.1987,Argentina
Ceyu,37.7939,114.0905,China
Port Royal,32.3557,-80.7029,United States
Yamato,32.6850,130.9900,Japan
Verona,42.9893,-89.5383,United States
Bensville,38.6176,-77.0077,United States
Ocna Mures,46.3900,23.8600,Romania
Bolintin Vale,44.4472,25.7572,Romania
Rossdorf,49.8583,8.7556,Germany
Clayton,39.8689,-84.3292,United States
East Islip,40.7275,-73.1861,United States
Affoltern am Albis,47.2817,8.4502,Switzerland
Raffadali,37.4047,13.5339,Italy
Vila Pouca de Aguiar,41.4833,-7.6333,Portugal
Weilburg,50.4833,8.2500,Germany
Vasylivka,47.4344,35.2808,Ukraine
Asjen,34.8500,-5.6167,Morocco
New Ulm,44.3121,-94.4686,United States
Agutaya,11.1520,120.9396,Philippines
La Queue-en-Brie,48.7894,2.5767,France
Farmington,42.9894,-77.3087,United States
Huguan Nongchang,21.2015,110.2459,China
Monteux,44.0356,4.9972,France
Somain,50.3575,3.2803,France
Barsbuttel,53.5667,10.1667,Germany
Oroco,-8.6200,-39.6019,Brazil
Jami,18.0458,83.2664,India
Ansiao,39.9167,-8.4333,Portugal
Oncativo,-31.9134,-63.6818,Argentina
Miranda do Corvo,40.1000,-8.3333,Portugal
